"","Year","Env","QV2M_4","QV2M_5","QV2M_6","QV2M_7","QV2M_8","QV2M_9","QV2M_10","QV2M_11","QV2M_12","T2MDEW_4","T2MDEW_5","T2MDEW_6","T2MDEW_7","T2MDEW_8","T2MDEW_9","T2MDEW_10","T2MDEW_11","T2MDEW_12","PS_4","PS_5","PS_6","PS_7","PS_8","PS_9","PS_10","PS_11","PS_12","RH2M_4","RH2M_5","RH2M_6","RH2M_7","RH2M_8","RH2M_9","RH2M_10","RH2M_11","RH2M_12","WS2M_4","WS2M_5","WS2M_6","WS2M_7","WS2M_8","WS2M_9","WS2M_10","WS2M_11","WS2M_12","GWETTOP_4","GWETTOP_5","GWETTOP_6","GWETTOP_7","GWETTOP_8","GWETTOP_9","GWETTOP_10","GWETTOP_11","GWETTOP_12","ALLSKY_SFC_SW_DWN_4","ALLSKY_SFC_SW_DWN_5","ALLSKY_SFC_SW_DWN_6","ALLSKY_SFC_SW_DWN_7","ALLSKY_SFC_SW_DWN_8","ALLSKY_SFC_SW_DWN_9","ALLSKY_SFC_SW_DWN_10","ALLSKY_SFC_SW_DWN_11","ALLSKY_SFC_SW_DWN_12","ALLSKY_SFC_PAR_TOT_4","ALLSKY_SFC_PAR_TOT_5","ALLSKY_SFC_PAR_TOT_6","ALLSKY_SFC_PAR_TOT_7","ALLSKY_SFC_PAR_TOT_8","ALLSKY_SFC_PAR_TOT_9","ALLSKY_SFC_PAR_TOT_10","ALLSKY_SFC_PAR_TOT_11","ALLSKY_SFC_PAR_TOT_12","T2M_MAX_4","T2M_MAX_5","T2M_MAX_6","T2M_MAX_7","T2M_MAX_8","T2M_MAX_9","T2M_MAX_10","T2M_MAX_11","T2M_MAX_12","T2M_MIN_4","T2M_MIN_5","T2M_MIN_6","T2M_MIN_7","T2M_MIN_8","T2M_MIN_9","T2M_MIN_10","T2M_MIN_11","T2M_MIN_12","T2MWET_4","T2MWET_5","T2MWET_6","T2MWET_7","T2MWET_8","T2MWET_9","T2MWET_10","T2MWET_11","T2MWET_12","GWETROOT_4","GWETROOT_5","GWETROOT_6","GWETROOT_7","GWETROOT_8","GWETROOT_9","GWETROOT_10","GWETROOT_11","GWETROOT_12","T2M_4","T2M_5","T2M_6","T2M_7","T2M_8","T2M_9","T2M_10","T2M_11","T2M_12","GWETPROF_4","GWETPROF_5","GWETPROF_6","GWETPROF_7","GWETPROF_8","GWETPROF_9","GWETPROF_10","GWETPROF_11","GWETPROF_12","ALLSKY_SFC_SW_DNI_4","ALLSKY_SFC_SW_DNI_5","ALLSKY_SFC_SW_DNI_6","ALLSKY_SFC_SW_DNI_7","ALLSKY_SFC_SW_DNI_8","ALLSKY_SFC_SW_DNI_9","ALLSKY_SFC_SW_DNI_10","ALLSKY_SFC_SW_DNI_11","ALLSKY_SFC_SW_DNI_12","PRECTOTCORR_4","PRECTOTCORR_5","PRECTOTCORR_6","PRECTOTCORR_7","PRECTOTCORR_8","PRECTOTCORR_9","PRECTOTCORR_10","PRECTOTCORR_11","PRECTOTCORR_12"
"1",2014,"DEH1",6.66133333333333,10.4251612903226,13.0856666666667,13.8490322580645,13.0067741935484,11.9186666666667,8.45806451612903,4.952,4.6441935483871,7.461,14.4354838709677,18.0546666666667,18.9409677419355,18.0803225806452,16.494,10.9261290322581,2.16433333333333,2.19129032258065,101.614333333333,101.548064516129,101.448666666667,101.394193548387,101.487096774194,101.699,101.267096774194,101.727333333333,101.956774193548,79.7773333333333,80.1435483870968,76.5106666666667,71.3548387096774,74.0603225806452,74.418,74.1709677419355,72.3743333333333,84.7603225806452,3.67333333333333,2.71451612903226,2.41433333333333,2.88354838709677,2.12806451612903,2.47766666666667,3.18322580645161,3.38466666666667,3.03,0.852666666666667,0.801612903225806,0.651,0.523870967741936,0.547096774193548,0.512333333333333,0.540645161290323,0.581,0.729032258064516,19.5686666666667,20.6170967741935,24.6803333333333,22.2135483870968,20.3390322580645,15.9636666666667,12.5561290322581,8.838,5.87903225806452,99.6753333333333,108.370967741935,130.515,118.371290322581,107.732258064516,84.85,64.5238709677419,43.9353333333333,29.3154838709677,16.7393333333333,23.2409677419355,27.6516666666667,30.4241935483871,28.7183870967742,27.1233333333333,21.5964516129032,12.5346666666667,8.97645161290323,5.45633333333333,12.9454838709677,17.8496666666667,20.0874193548387,18.6606451612903,17.1226666666667,11.1458064516129,2.61433333333333,0.909677419354839,9.31166666666667,16.3277419354839,20.467,22.0764516129032,20.8461290322581,19.151,13.5229032258065,4.68533333333333,3.42516129032258,0.875,0.808709677419355,0.668,0.565806451612903,0.584193548387097,0.549333333333333,0.575483870967742,0.609,0.722258064516129,11.164,18.2183870967742,22.879,25.2141935483871,23.6132258064516,21.8073333333333,16.1209677419355,7.20633333333333,4.65741935483871,0.84,0.779354838709677,0.653333333333333,0.556774193548387,0.573870967741935,0.541333333333333,0.567096774193548,0.597333333333333,0.700645161290323,19.8223333333333,18.1087096774194,24.4843333333333,19.0274193548387,19.5803225806452,16.2943333333333,16.6651612903226,13.993,8.76774193548387,3.617,2.65903225806452,1.86,2.82838709677419,3.72193548387097,2.55,2.1158064516129,2.48266666666667,2.86612903225806
"2",2014,"GAH1",10.8786666666667,13.4945161290323,16.598,15.9464516129032,15.66,15.2146666666667,10.1729032258065,6.06866666666667,7.46774193548387,14.8566666666667,18.4754838709677,22.0293333333333,21.2938709677419,20.9390322580645,20.4836666666667,13.5396774193548,4.858,8.82032258064516,100.508333333333,100.745806451613,100.532,100.517741935484,100.431935483871,100.545333333333,100.483870967742,100.970666666667,100.963225806452,83.8856666666667,82.21,83.1503333333333,74.2841935483871,69.3829032258064,78.5133333333333,70.7609677419355,69.3836666666667,86.3048387096774,2.76666666666667,1.85870967741935,1.83366666666667,1.90290322580645,1.95483870967742,1.789,1.88290322580645,2.54266666666667,2.15838709677419,0.849333333333333,0.814516129032258,0.714,0.558064516129032,0.486129032258065,0.553333333333333,0.532258064516129,0.553666666666667,0.729354838709677,18.1586666666667,23.2741935483871,23.3126666666667,22.731935483871,21.5458064516129,16.4096666666667,17.7374193548387,12.9653333333333,9.47612903225806,96.1033333333333,124.368709677419,126.355666666667,122.487419354839,116.149032258065,89.2313333333333,91.7609677419355,65.1663333333333,48.1193548387097,23.3226666666667,26.788064516129,29.2186666666667,31.7696774193548,33.5206451612903,30.064,27.1183870967742,18.3936666666667,17.1593548387097,12.2263333333333,16.5751612903226,21.1606666666667,21.7764516129032,22.8745161290323,20.5686666666667,13.2525806451613,4.51866666666667,6.20451612903226,16.34,20.1861290322581,23.6583333333333,24.0425806451613,24.4109677419355,22.6973333333333,16.6541935483871,7.90466666666667,9.96612903225807,0.852,0.808709677419355,0.678666666666667,0.56258064516129,0.506129032258064,0.549666666666667,0.546774193548387,0.550666666666667,0.694838709677419,17.825,21.8987096774194,25.29,26.7916129032258,27.8816129032258,24.9106666666667,19.7683870967742,10.955,11.1116129032258,0.821,0.783225806451613,0.661666666666667,0.554193548387097,0.501612903225806,0.541666666666667,0.540645161290323,0.541333333333333,0.674193548387097,16.955,20.5325806451613,19.4643333333333,18.8796774193548,19.4074193548387,14.5033333333333,25.951935483871,20.5713333333333,15.3741935483871,7.892,3.48548387096774,2.701,2.53,2.31483870967742,4.72933333333333,1.76806451612903,4.45766666666667,5.49838709677419
"3",2014,"IAH1a",5.21266666666667,8.98258064516129,13.0896666666667,12.2106451612903,13.6941935483871,10.0356666666667,6.24612903225806,3.002,3.06612903225806,2.76433333333333,10.6448387096774,17.27,16.2958064516129,18.2816129032258,13.0606666666667,5.84677419354839,-4.96633333333333,-4.45806451612903,97.518,97.7309677419355,97.5393333333333,97.9564516129032,97.8351612903226,98.123,97.7516129032258,98.001,98.4006451612903,68.4016666666667,72.3932258064516,78.087,76.1622580645161,79.5022580645161,79.6876666666667,75.458064516129,75.977,87.1038709677419,4.43333333333333,3.23161290322581,2.81633333333333,2.51290322580645,2.09096774193548,2.64333333333333,3.27677419354839,4.22666666666667,3.21096774193548,0.529333333333333,0.56258064516129,0.574666666666667,0.570967741935484,0.519677419354839,0.578333333333333,0.58741935483871,0.564,0.578064516129032,16.3853333333333,20.2370967741935,20.1416666666667,22.3235483870968,17.448064516129,15.918,12.1212903225806,7.89466666666667,5.12290322580645,84.3483333333333,107.068064516129,108.606333333333,117.873225806452,94.2429032258065,83.555,61.7490322580645,39.0473333333333,25.4935483870968,15.6623333333333,22.1712903225806,26.7033333333333,25.8851612903226,26.9432258064516,22.626,16.6093548387097,3.509,1.18806451612903,2.20966666666667,9.58516129032258,16.0723333333333,15.2503225806452,17.8132258064516,11.2586666666667,4.94064516129032,-5.26766666666667,-5.89741935483871,5.90833333333333,13.3870967741935,19.477,18.6225806451613,20.291935483871,14.9623333333333,8.12387096774193,-2.99766666666667,-3.4941935483871,0.479,0.517741935483871,0.511666666666667,0.529677419354839,0.468064516129032,0.525666666666667,0.537096774193548,0.52,0.526451612903226,9.052,16.1306451612903,21.684,20.9503225806452,22.3012903225806,16.863,10.4016129032258,-1.029,-2.53129032258065,0.484,0.530967741935484,0.521666666666667,0.551290322580645,0.475161290322581,0.536666666666667,0.547741935483871,0.530333333333333,0.538064516129032,15.2786666666667,16.3412903225806,16.2113333333333,20.8867741935484,15.4345161290323,18.287,18.258064516129,11.7443333333333,7.57387096774194,4.26233333333333,2.71322580645161,8.20066666666667,1.73451612903226,5.81548387096774,3.08466666666667,2.78870967741935,0.528666666666667,0.866774193548387
"4",2014,"IAH1b",5.21266666666667,8.98258064516129,13.0896666666667,12.2106451612903,13.6941935483871,10.0356666666667,6.24612903225806,3.002,3.06612903225806,2.76433333333333,10.6448387096774,17.27,16.2958064516129,18.2816129032258,13.0606666666667,5.84677419354839,-4.96633333333333,-4.45806451612903,97.518,97.7309677419355,97.5393333333333,97.9564516129032,97.8351612903226,98.123,97.7516129032258,98.001,98.4006451612903,68.4016666666667,72.3932258064516,78.087,76.1622580645161,79.5022580645161,79.6876666666667,75.458064516129,75.977,87.1038709677419,4.43333333333333,3.23161290322581,2.81633333333333,2.51290322580645,2.09096774193548,2.64333333333333,3.27677419354839,4.22666666666667,3.21096774193548,0.529333333333333,0.56258064516129,0.574666666666667,0.570967741935484,0.519677419354839,0.578333333333333,0.58741935483871,0.564,0.578064516129032,16.3853333333333,20.2370967741935,20.1416666666667,22.3235483870968,17.448064516129,15.918,12.1212903225806,7.89466666666667,5.12290322580645,84.3483333333333,107.068064516129,108.606333333333,117.873225806452,94.2429032258065,83.555,61.7490322580645,39.0473333333333,25.4935483870968,15.6623333333333,22.1712903225806,26.7033333333333,25.8851612903226,26.9432258064516,22.626,16.6093548387097,3.509,1.18806451612903,2.20966666666667,9.58516129032258,16.0723333333333,15.2503225806452,17.8132258064516,11.2586666666667,4.94064516129032,-5.26766666666667,-5.89741935483871,5.90833333333333,13.3870967741935,19.477,18.6225806451613,20.291935483871,14.9623333333333,8.12387096774193,-2.99766666666667,-3.4941935483871,0.479,0.517741935483871,0.511666666666667,0.529677419354839,0.468064516129032,0.525666666666667,0.537096774193548,0.52,0.526451612903226,9.052,16.1306451612903,21.684,20.9503225806452,22.3012903225806,16.863,10.4016129032258,-1.029,-2.53129032258065,0.484,0.530967741935484,0.521666666666667,0.551290322580645,0.475161290322581,0.536666666666667,0.547741935483871,0.530333333333333,0.538064516129032,15.2786666666667,16.3412903225806,16.2113333333333,20.8867741935484,15.4345161290323,18.287,18.258064516129,11.7443333333333,7.57387096774194,4.26233333333333,2.71322580645161,8.20066666666667,1.73451612903226,5.81548387096774,3.08466666666667,2.78870967741935,0.528666666666667,0.866774193548387
"5",2014,"IAH1c",5.21266666666667,8.98258064516129,13.0896666666667,12.2106451612903,13.6941935483871,10.0356666666667,6.24612903225806,3.002,3.06612903225806,2.76433333333333,10.6448387096774,17.27,16.2958064516129,18.2816129032258,13.0606666666667,5.84677419354839,-4.96633333333333,-4.45806451612903,97.518,97.7309677419355,97.5393333333333,97.9564516129032,97.8351612903226,98.123,97.7516129032258,98.001,98.4006451612903,68.4016666666667,72.3932258064516,78.087,76.1622580645161,79.5022580645161,79.6876666666667,75.458064516129,75.977,87.1038709677419,4.43333333333333,3.23161290322581,2.81633333333333,2.51290322580645,2.09096774193548,2.64333333333333,3.27677419354839,4.22666666666667,3.21096774193548,0.529333333333333,0.56258064516129,0.574666666666667,0.570967741935484,0.519677419354839,0.578333333333333,0.58741935483871,0.564,0.578064516129032,16.3853333333333,20.2370967741935,20.1416666666667,22.3235483870968,17.448064516129,15.918,12.1212903225806,7.89466666666667,5.12290322580645,84.3483333333333,107.068064516129,108.606333333333,117.873225806452,94.2429032258065,83.555,61.7490322580645,39.0473333333333,25.4935483870968,15.6623333333333,22.1712903225806,26.7033333333333,25.8851612903226,26.9432258064516,22.626,16.6093548387097,3.509,1.18806451612903,2.20966666666667,9.58516129032258,16.0723333333333,15.2503225806452,17.8132258064516,11.2586666666667,4.94064516129032,-5.26766666666667,-5.89741935483871,5.90833333333333,13.3870967741935,19.477,18.6225806451613,20.291935483871,14.9623333333333,8.12387096774193,-2.99766666666667,-3.4941935483871,0.479,0.517741935483871,0.511666666666667,0.529677419354839,0.468064516129032,0.525666666666667,0.537096774193548,0.52,0.526451612903226,9.052,16.1306451612903,21.684,20.9503225806452,22.3012903225806,16.863,10.4016129032258,-1.029,-2.53129032258065,0.484,0.530967741935484,0.521666666666667,0.551290322580645,0.475161290322581,0.536666666666667,0.547741935483871,0.530333333333333,0.538064516129032,15.2786666666667,16.3412903225806,16.2113333333333,20.8867741935484,15.4345161290323,18.287,18.258064516129,11.7443333333333,7.57387096774194,4.26233333333333,2.71322580645161,8.20066666666667,1.73451612903226,5.81548387096774,3.08466666666667,2.78870967741935,0.528666666666667,0.866774193548387
"6",2014,"IAH2",5.06833333333333,8.45064516129032,12.83,12.2054838709677,13.7835483870968,10.133,6.22741935483871,2.97166666666667,3.08516129032258,2.145,9.56806451612903,16.777,16.0993548387097,18.2451612903226,13.101,5.6841935483871,-5.17666666666667,-4.5658064516129,96.5646666666667,96.7887096774194,96.6026666666667,97.0567741935484,96.9158064516129,97.1766666666667,96.8561290322581,97.0543333333333,97.4064516129032,65.392,67.8364516129032,77.1003333333333,76.5796774193548,82.478064516129,81.1806666666667,75.3596774193548,77.0083333333333,87.4803225806452,4.58633333333333,3.3658064516129,2.959,2.53870967741935,2.19096774193548,2.67133333333333,3.18967741935484,4.319,3.44129032258065,0.482,0.518709677419355,0.578,0.581935483870968,0.579032258064516,0.630333333333333,0.63741935483871,0.611333333333333,0.618387096774194,16.4596666666667,20.7774193548387,20.358,21.7016129032258,17.3174193548387,15.9196666666667,12.4616129032258,7.489,5.19161290322581,85.1276666666667,109.823870967742,109.770666666667,115.012903225806,93.1445161290323,83.543,63.4674193548387,37.6376666666667,25.9058064516129,15.6456666666667,22.6687096774194,26.2926666666667,25.68,25.7196774193548,21.9486666666667,16.2045161290323,3.047,0.802258064516129,2.60166666666667,9.35387096774194,15.9083333333333,14.8806451612903,17.5009677419355,11.084,4.91387096774194,-5.81333333333333,-5.98032258064516,5.65733333333333,12.8787096774194,19.0843333333333,18.3545161290323,19.9083870967742,14.8296666666667,7.94741935483871,-3.31433333333333,-3.62225806451613,0.449333333333333,0.48,0.514666666666667,0.541612903225806,0.516129032258065,0.583,0.594516129032258,0.565666666666667,0.569677419354839,9.17033333333333,16.1874193548387,21.394,20.6077419354839,21.5729032258065,16.5563333333333,10.2129032258065,-1.451,-2.67935483870968,0.455,0.487741935483871,0.518,0.56,0.52258064516129,0.595,0.607741935483871,0.582,0.580645161290323,15.7616666666667,17.0535483870968,16.424,18.9125806451613,15.1606451612903,18.8653333333333,18.6477419354839,11.263,8.88709677419355,2.948,3.08032258064516,8.84933333333333,2.31838709677419,7.58032258064516,3.49266666666667,2.4641935483871,0.402333333333333,0.890645161290323
"7",2014,"IAH3",5.271,9.07548387096774,13.168,12.2622580645161,13.8687096774194,9.802,6.24548387096774,3.025,3.00064516129032,3.06233333333333,10.9383870967742,17.444,16.4645161290323,18.5496774193548,12.7433333333333,5.86451612903226,-4.86766666666667,-4.57967741935484,97.8876666666667,98.0967741935484,97.908,98.2909677419355,98.1890322580645,98.4873333333333,98.0616129032258,98.335,98.7722580645161,71.6253333333333,74.8354838709677,79.5403333333333,78.6558064516129,81.3664516129032,78.905,77.0241935483871,76.002,86.6416129032258,4.39733333333333,3.30258064516129,2.89333333333333,2.52161290322581,2.02741935483871,2.61566666666667,3.3341935483871,4.14933333333333,3.11806451612903,0.690333333333333,0.708064516129032,0.699333333333333,0.742903225806452,0.643548387096774,0.671666666666667,0.670322580645161,0.666333333333333,0.682903225806452,16.9046666666667,19.9722580645161,20.3046666666667,22.6451612903226,17.5545161290323,16.326,11.7525806451613,7.69133333333333,5.05548387096774,87.202,105.818387096774,109.717333333333,119.775806451613,95.1635483870968,85.8023333333333,60.0587096774194,38.2586666666667,25.4325806451613,15.1483333333333,21.6632258064516,26.1663333333333,25.2441935483871,26.6193548387097,22.5116666666667,15.84,3.56033333333333,1.28838709677419,1.65166666666667,9.49774193548387,16.126,15.0883870967742,17.3864516129032,10.999,4.74096774193548,-5.272,-5.87,5.78166666666667,13.3758064516129,19.462,18.5022580645161,20.3203225806452,14.73,7.96935483870968,-2.89,-3.57064516129032,0.656333333333333,0.681290322580645,0.660666666666667,0.718064516129032,0.614516129032258,0.641333333333333,0.641612903225806,0.638,0.650967741935484,8.502,15.8148387096774,21.4793333333333,20.541935483871,22.0912903225806,16.7163333333333,10.071935483871,-0.912,-2.56193548387097,0.654,0.687096774193548,0.661333333333333,0.726451612903226,0.620967741935484,0.643666666666667,0.640967741935484,0.639333333333333,0.651935483870968,15.65,15.8751612903226,15.5973333333333,21.05,15.0558064516129,18.98,17.4925806451613,10.8526666666667,7.52612903225806,5.11,1.89967741935484,9.337,2.41774193548387,3.51903225806452,3.19866666666667,2.63548387096774,0.728333333333333,0.91741935483871
"8",2014,"IAH4",5.76766666666667,9.57806451612903,13.6556666666667,12.1245161290323,13.6696774193548,9.95333333333333,6.79290322580645,3.30066666666667,3.24870967741935,4.38466666666667,11.961935483871,18.232,16.4725806451613,18.4158064516129,13.163,7.19548387096774,-3.54766666666667,-3.27548387096774,98.8213333333333,99.0083870967742,98.815,99.1787096774194,99.0525806451613,99.3956666666667,98.9425806451613,99.3163333333333,99.7354838709677,71.6203333333333,73.8103225806452,78.4343333333333,74.3461290322581,74.8538709677419,75.9733333333333,78.7864516129032,77.1723333333333,84.0183870967742,4.02366666666667,3.28870967741935,2.911,2.54032258064516,2.21967741935484,2.415,3.08096774193548,3.86533333333333,2.95064516129032,0.681,0.658387096774194,0.650666666666667,0.626774193548387,0.546774193548387,0.638333333333333,0.684838709677419,0.674333333333333,0.697096774193548,17.1103333333333,19.7735483870968,20.6036666666667,22.9861290322581,17.4967741935484,16.63,11.188064516129,7.34966666666667,5.1,87.9583333333333,104.890322580645,111.348,121.36064516129,94.8103225806452,87.158,57.4,36.63,25.3748387096774,16.3486666666667,22.5738709677419,27.0513333333333,26.4929032258065,29.0832258064516,23.761,16.4958064516129,4.88366666666667,3.08032258064516,2.95166666666667,10.9767741935484,17.3243333333333,15.9506451612903,18.6838709677419,11.814,6.00290322580645,-4.31466666666667,-4.14290322580645,7.13566666666667,14.5374193548387,20.3696666666667,19.0467741935484,21.0432258064516,15.5076666666667,9.12677419354839,-1.647,-2.04096774193548,0.642666666666667,0.630645161290323,0.614333333333333,0.607096774193548,0.545806451612903,0.611333333333333,0.647741935483871,0.64,0.662903225806452,9.88466666666667,17.1122580645161,22.509,21.6203225806452,23.6687096774194,17.8506666666667,11.0554838709677,0.253,-0.806129032258065,0.640666666666667,0.63258064516129,0.612333333333333,0.61,0.546451612903226,0.61,0.643548387096774,0.639,0.661935483870968,16.4123333333333,15.3638709677419,15.8196666666667,21.7941935483871,15.1851612903226,19.188,15.84,9.74633333333333,8.10548387096774,3.429,1.53290322580645,7.061,2.42774193548387,3.84967741935484,4.172,3.28193548387097,1.23566666666667,0.628387096774194
"9",2014,"ILH1",6.431,9.95258064516129,14.054,12.0929032258065,14.0522580645161,9.73066666666667,7.16129032258065,3.46233333333333,3.40225806451613,6.19366666666667,12.7554838709677,18.712,16.4512903225806,18.8306451612903,12.8003333333333,7.99548387096774,-2.67633333333333,-2.33193548387097,98.879,99.08,98.8936666666667,99.1654838709677,99.0703225806452,99.395,98.9032258064516,99.3553333333333,99.728064516129,74.9423333333333,76.1251612903226,79.871,76.1858064516129,77.5432258064516,72.8436666666667,78.6906451612903,76.9993333333333,85.7716129032258,3.826,3.21032258064516,2.838,2.33129032258065,2.0058064516129,2.22633333333333,3.16161290322581,3.92966666666667,3.0041935483871,0.782333333333333,0.754193548387097,0.739333333333333,0.684516129032258,0.573548387096774,0.608666666666667,0.680967741935484,0.688666666666667,0.732903225806452,17.767,21.011935483871,22.1986666666667,23.3290322580645,17.0225806451613,16.978,10.3125806451613,6.95166666666667,4.83064516129032,91.2023333333333,111.072580645161,118.925666666667,122.711935483871,92.3148387096774,88.8153333333333,53.4541935483871,34.6993333333333,23.891935483871,17.5413333333333,22.8606451612903,27.3703333333333,26.0112903225806,28.3038709677419,24.4433333333333,17.5129032258065,6.17033333333333,3.72096774193548,4.437,11.478064516129,17.749,15.4993548387097,18.3935483870968,12.3236666666667,6.69064516129032,-3.575,-3.15903225806452,8.58066666666667,15.0864516129032,20.6863333333333,18.7754838709677,21.0683870967742,15.512,9.94290322580645,-0.729666666666667,-1.19645161290323,0.760666666666667,0.728387096774194,0.705333333333333,0.659032258064516,0.574193548387097,0.598666666666667,0.649677419354839,0.659666666666667,0.70258064516129,10.9673333333333,17.4167741935484,22.66,21.1006451612903,23.3087096774194,18.225,11.8896774193548,1.218,-0.0609677419354839,0.752666666666667,0.724193548387097,0.701666666666667,0.66,0.575161290322581,0.594666666666667,0.643225806451613,0.653333333333333,0.693225806451613,17.6086666666667,16.3974193548387,17.0803333333333,21.5112903225806,12.4906451612903,19.8416666666667,12.0864516129032,9.32,7.15870967741936,3.57,2.92774193548387,6.348,2.73258064516129,2.89935483870968,3.422,3.75483870967742,1.79566666666667,1.43032258064516
"10",2014,"INH1",6.15666666666667,9.43258064516129,13.7396666666667,11.8448387096774,13.3609677419355,9.58633333333333,6.93258064516129,3.45133333333333,3.38225806451613,5.65266666666667,11.9245161290323,18.3163333333333,16.0612903225806,17.8483870967742,12.5763333333333,7.55290322580645,-2.75,-2.33354838709677,98.7466666666667,98.9474193548387,98.766,98.9822580645161,98.9329032258065,99.2473333333333,98.7277419354839,99.149,99.5477419354839,76.2426666666667,75.5741935483871,79.6953333333333,75.2048387096774,75.1203225806452,74.761,79.0522580645161,77.0246666666667,86.0716129032258,3.907,3.27870967741935,2.68466666666667,2.35935483870968,1.97774193548387,2.19066666666667,3.15258064516129,4.00033333333333,3.04516129032258,0.812666666666667,0.775161290322581,0.735666666666667,0.640645161290323,0.570322580645161,0.626333333333333,0.675806451612903,0.691666666666667,0.738709677419355,18.0416666666667,20.9312903225806,22.5086666666667,22.8187096774194,17.448064516129,16.6856666666667,10.3083870967742,6.63533333333333,4.61161290322581,92.475,110.467096774194,120.384333333333,120.082903225806,94.3209677419355,87.1833333333333,53.5190322580645,33.182,22.8929032258065,16.4936666666667,22.2651612903226,27.097,25.8261290322581,28.1861290322581,23.571,16.7374193548387,5.85233333333333,3.2541935483871,3.74366666666667,10.7787096774194,17.278,15.2677419354839,17.7367741935484,11.4023333333333,6.17483870967742,-3.598,-3.12451612903226,7.86066666666667,14.3222580645161,20.319,18.501935483871,20.4209677419355,15.047,9.44645161290323,-0.828,-1.23645161290323,0.806666666666667,0.756774193548387,0.706666666666667,0.62,0.561935483870968,0.602,0.641935483870968,0.662666666666667,0.711290322580645,10.068,16.7209677419355,22.3226666666667,20.9403225806452,22.9929032258065,17.5193333333333,11.3396774193548,1.09566666666667,-0.141935483870968,0.799,0.753225806451613,0.703333333333333,0.625806451612903,0.56,0.600333333333333,0.636774193548387,0.655333333333333,0.705483870967742,17.701,16.5103225806452,17.75,20.5161290322581,12.8970967741935,19.206,11.2235483870968,8.76033333333333,6.21741935483871,3.242,3.05548387096774,5.21866666666667,1.96354838709677,4.32032258064516,3.18366666666667,3.52645161290323,2.16133333333333,1.47774193548387
